ticker,security_type,reason,signals
DAY,common_stock,profile_fields_present,531
DBD,common_stock,profile_fields_present,692
DBI,common_stock,profile_fields_present,615
DBRG,common_stock,profile_fields_present,651
DC,common_stock,profile_fields_present,644
DCBO,common_stock,profile_fields_present,613
DCF,mutual_fund,raw_flag:isFund,283
DCH,common_stock,profile_fields_present,616
DCO,common_stock,profile_fields_present,697
DCOM,common_stock,profile_fields_present,638
DCOMP,preferred,symbol_suffix:fifth_char_P,579
DCPH,common_stock,profile_fields_present,134
DCTH,common_stock,profile_fields_present,639
DDD,common_stock,profile_fields_present,611
DEA,common_stock,profile_fields_present,614
DEC,common_stock,profile_fields_present,616
DECA,spac_or_blank_check,name_contains:ACQUISITION CORP,551
DEI,common_stock,profile_fields_present,636
DENN,common_stock,profile_fields_present,514
DERM,common_stock,profile_fields_present,624
DESP,common_stock,profile_fields_present,370
DFDV,common_stock,profile_fields_present,624
DFH,common_stock,profile_fields_present,617
DFIN,common_stock,profile_fields_present,623
DFS,common_stock,profile_fields_present,375
DFTX,common_stock,profile_fields_present,655
DGHI,common_stock,profile_fields_present,327
DGICA,common_stock,profile_fields_present,638
DGII,common_stock,profile_fields_present,656
DGLY,common_stock,profile_fields_present,256
DGXX,common_stock,profile_fields_present,626
DHAC,spac_or_blank_check,name_contains:ACQUISITION CORP,308
DHC,common_stock,profile_fields_present,652
DHCA,spac_or_blank_check,name_contains:ACQUISITION CORP,53
DHT,common_stock,profile_fields_present,655
DHX,common_stock,profile_fields_present,621
DIAX,mutual_fund,raw_flag:isFund,590
DIBS,common_stock,profile_fields_present,626
DIN,common_stock,profile_fields_present,616
DIOD,common_stock,profile_fields_present,634
DIP,etf,is_etf=True,127
DIST,spac_or_blank_check,name_contains:ACQUISITION CORPORATION,426
DIT,common_stock,profile_fields_present,620
DJCB,etf,is_etf=True,242
DJCO,common_stock,profile_fields_present,635
DJT,common_stock,profile_fields_present,610
DK,common_stock,profile_fields_present,647
DKL,common_stock,profile_fields_present,627
DLHC,common_stock,profile_fields_present,615
DLNG,common_stock,profile_fields_present,633
DLO,common_stock,profile_fields_present,614
DLTH,common_stock,profile_fields_present,612
DLX,common_stock,profile_fields_present,636
DM,common_stock,profile_fields_present,315
DMAC,common_stock,profile_fields_present,636
DMAQ,spac_or_blank_check,name_contains:ACQUISITION CORP,20
DMAQR,spac_or_blank_check,name_contains:ACQUISITION CORP,20
DMCY,etf,is_etf=True,605
DMF,closed_end_fund,raw_description:CLOSED_END_MUTUAL_FUND,404
DMLP,common_stock,profile_fields_present,621
DMN,common_stock,profile_fields_present,348
DMRA,common_stock,profile_fields_present,62
DMRC,common_stock,profile_fields_present,620
DMTK,common_stock,profile_fields_present,122
DNA,common_stock,profile_fields_present,610
DNB,common_stock,profile_fields_present,419
DNLI,common_stock,profile_fields_present,619
DNMX,common_stock,profile_fields_present,163
DNN,common_stock,profile_fields_present,650
DNOW,common_stock,profile_fields_present,623
DNTH,common_stock,profile_fields_present,656
DNUT,common_stock,profile_fields_present,611
DO,common_stock,profile_fields_present,168
DOCS,common_stock,profile_fields_present,638
DOLE,common_stock,profile_fields_present,638
DOMA,common_stock,profile_fields_present,188
DOMH,common_stock,profile_fields_present,614
DOMO,common_stock,profile_fields_present,628
DOO,common_stock,profile_fields_present,610
DOOO,common_stock,profile_fields_present,488
DOOR,common_stock,profile_fields_present,111
DORM,common_stock,profile_fields_present,644
DPCS,spac_or_blank_check,name_contains:ACQUISITION CORP,293
DPRO,common_stock,profile_fields_present,619
DPSI,common_stock,profile_fields_present,143
DRH,common_stock,profile_fields_present,635
DRIO,common_stock,profile_fields_present,610
DRQ,common_stock,profile_fields_present,171
DRRX,common_stock,profile_fields_present,436
DRTS,common_stock,profile_fields_present,637
DRUG,common_stock,profile_fields_present,635
DRVN,common_stock,profile_fields_present,627
DSGN,common_stock,profile_fields_present,645
DSGR,common_stock,profile_fields_present,628
DSKE,common_stock,profile_fields_present,70
DSP,common_stock,profile_fields_present,648
DSWL,common_stock,profile_fields_present,620
DSX,common_stock,profile_fields_present,627
DTB,common_stock,profile_fields_present,612
DTC,common_stock,profile_fields_present,391
DTCX,common_stock,profile_fields_present,610
DTG,common_stock,profile_fields_present,613
DTI,common_stock,profile_fields_present,616
DTIL,common_stock,profile_fields_present,610
DTW,common_stock,profile_fields_present,616
DUET,spac_or_blank_check,name_contains:ACQUISITION CORP,265
DUOT,common_stock,profile_fields_present,634
DV,common_stock,profile_fields_present,613
DVAX,common_stock,profile_fields_present,544
DVS,common_stock,profile_fields_present,575
DWAC,spac_or_blank_check,name_contains:ACQUISITION CORP,63
DWAT,etf,is_etf=True,411
DWL,common_stock,profile_fields_present,394
DWSN,common_stock,profile_fields_present,622
DX,common_stock,profile_fields_present,626
DXC,common_stock,profile_fields_present,610
DXJS,etf,is_etf=True,418
DXPE,common_stock,profile_fields_present,679
DXR,common_stock,profile_fields_present,625
DXYZ,closed_end_fund,raw_description:CLOSED_END_SUBJECT_POSITION,554
DYCQR,spac_or_blank_check,name_contains:ACQUISITION CORPORATION,406
DYN,common_stock,profile_fields_present,636
DYNI,etf,is_etf=True,380
DYOR,common_stock,profile_fields_present,163
EAC,spac_or_blank_check,name_contains:ACQUISITION CORP,58
EAF,common_stock,profile_fields_present,610
EAI,common_stock,profile_fields_present,613
EAR,common_stock,profile_fields_present,31
EARN,common_stock,profile_fields_present,610
EAST,common_stock,profile_fields_present,299
EB,common_stock,profile_fields_present,563
EBC,common_stock,profile_fields_present,634
EBF,common_stock,profile_fields_present,624
EBLU,mutual_fund,name_contains:FUND,336
EBMT,common_stock,profile_fields_present,648
EBR,adr,raw_flag:isAdr,542
EBS,common_stock,profile_fields_present,626
EBTC,common_stock,profile_fields_present,381
ECBK,common_stock,profile_fields_present,641
ECC,closed_end_fund,raw_description:CLOSED_END_SUBJECT_POSITION,610
ECCC,closed_end_fund,raw_description:CLOSED_END_SUBJECT_POSITION,636
ECCF,closed_end_fund,raw_description:CLOSED_END_SUBJECT_POSITION,513
ECCU,common_stock,profile_fields_present,377
ECCW,adr,raw_flag:isAdr,620
ECCX,exchange_traded_debt,name_contains:NT,602
ECLN,etf,is_etf=True,483
ECOR,common_stock,profile_fields_present,638
ECPG,common_stock,profile_fields_present,640
ECVT,common_stock,profile_fields_present,645
EDAP,adr,raw_flag:isAdr,618
EDIT,common_stock,profile_fields_present,614
EDR,common_stock,profile_fields_present,365
EDRY,common_stock,profile_fields_present,638
EDSA,common_stock,profile_fields_present,619
EE,common_stock,profile_fields_present,658
EEFT,common_stock,profile_fields_present,611
EEX,common_stock,profile_fields_present,617
EFC,common_stock,profile_fields_present,611
EFIX,etf,is_etf=True,330
EFOR,common_stock,profile_fields_present,621
EFSC,common_stock,profile_fields_present,621
EFSH,common_stock,profile_fields_present,315
EFSI,common_stock,profile_fields_present,637
EGAN,common_stock,profile_fields_present,623
EGBN,common_stock,profile_fields_present,613
EGF,mutual_fund,raw_flag:isFund,311
EGG,common_stock,profile_fields_present,248
EGPT,etf,is_etf=True,62
EGY,common_stock,profile_fields_present,641
EHAB,common_stock,profile_fields_present,618
EHLDV,common_stock,profile_fields_present,6
EIC,closed_end_fund,manual_override:known_cef,619
EICA,closed_end_fund,manual_override:known_cef,652
EICB,closed_end_fund,manual_override:known_cef,501
EICC,closed_end_fund,manual_override:known_cef,513
EIG,common_stock,profile_fields_present,623
ELA,common_stock,profile_fields_present,668
ELDN,common_stock,profile_fields_present,622
ELE,common_stock,profile_fields_present,614
ELEV,common_stock,profile_fields_present,394
ELF,common_stock,profile_fields_present,629
ELIQ,common_stock,profile_fields_present,9
ELIS,etf,is_etf=True,263
ELLA,common_stock,profile_fields_present,551
ELLO,common_stock,profile_fields_present,632
ELMD,common_stock,profile_fields_present,661
ELME,common_stock,profile_fields_present,627
ELMT,common_stock,profile_fields_present,31
ELON,etf,is_etf=True,174
ELP,adr,raw_flag:isAdr,534
ELQD,etf,is_etf=True,419
ELTK,common_stock,profile_fields_present,619
ELTX,common_stock,profile_fields_present,625
ELVA,common_stock,profile_fields_present,652
ELVN,common_stock,profile_fields_present,639
ELWS,adr,raw_flag:isAdr,516
ELWT,common_stock,profile_fields_present,150
EMBC,common_stock,profile_fields_present,614
EMCC,etf,is_etf=True,286
EMCG,spac_or_blank_check,name_contains:ACQUISITION CORP,700
EMES,etf,is_etf=True,190
EMFQ,etf,is_etf=True,170
EML,common_stock,profile_fields_present,619
EMLD,spac_or_blank_check,name_contains:ACQUISITION CORP,311
EMP,common_stock,profile_fields_present,614
EMPD,common_stock,profile_fields_present,610
EMX,common_stock,profile_fields_present,521
ENCP,spac_or_blank_check,industry_description:SHELL_COMPANIES+BUSINESS_COMBINATION,66
ENFN,common_stock,profile_fields_present,340
ENG,common_stock,profile_fields_present,235
ENHA,common_stock,profile_fields_present,20
ENLC,common_stock,profile_fields_present,298
ENOV,common_stock,profile_fields_present,610
ENR,common_stock,profile_fields_present,617
ENTA,common_stock,profile_fields_present,615
ENTR,etf,is_etf=True,185
ENV,common_stock,profile_fields_present,234
ENVA,common_stock,profile_fields_present,681
ENVX,common_stock,profile_fields_present,610
ENX,mutual_fund,raw_flag:isFund,464
ENZ,common_stock,profile_fields_present,327
EOLS,common_stock,profile_fields_present,626
EOSE,common_stock,profile_fields_present,653
EP,common_stock,profile_fields_present,610
EPAC,common_stock,profile_fields_present,646
EPAM,common_stock,profile_fields_present,483
EPC,common_stock,profile_fields_present,610
EPIX,common_stock,profile_fields_present,452
EPM,common_stock,profile_fields_present,610
EPR,common_stock,profile_fields_present,635
EPSN,common_stock,profile_fields_present,637
EPWK,common_stock,profile_fields_present,255
EQ,common_stock,profile_fields_present,632
EQBK,common_stock,profile_fields_present,630
EQC,common_stock,profile_fields_present,344
EQLS,etf,is_etf=True,351
EQUL,etf,is_etf=True,264
EQV,spac_or_blank_check,name_contains:ACQUISITION CORP,293
ERAS,common_stock,profile_fields_present,659
ERF,common_stock,profile_fields_present,121
ERII,common_stock,profile_fields_present,612
ERJ,adr,raw_flag:isAdr,508
ERNZ,etf,is_etf=True,476
ERO,common_stock,profile_fields_present,633
EROK,common_stock,profile_fields_present,16
ERSX,etf,is_etf=True,36
ESAC,spac_or_blank_check,name_contains:ACQUISITION CORPORATION,66
ESBA,common_stock,profile_fields_present,621
ESCA,common_stock,profile_fields_present,618
ESEA,common_stock,profile_fields_present,661
ESGL,common_stock,profile_fields_present,572
ESGR,common_stock,profile_fields_present,391
ESGRO,preferred,symbol_suffix:fifth_char_O+inactive,529
ESGRP,preferred,symbol_suffix:fifth_char_P,535
ESMT,common_stock,profile_fields_present,25
ESOA,common_stock,profile_fields_present,655
ESP,common_stock,profile_fields_present,660
ESPR,common_stock,profile_fields_present,618
ESQ,common_stock,profile_fields_present,674
ESRT,common_stock,profile_fields_present,621
ESSA,common_stock,profile_fields_present,399
ESTA,common_stock,profile_fields_present,632
ETAO,common_stock,profile_fields_present,89
ETD,common_stock,profile_fields_present,610
ETHI,etf,is_etf=True,88
ETHZ,common_stock,profile_fields_present,545
ETNB,common_stock,profile_fields_present,462
ETON,common_stock,profile_fields_present,664
ETOR,common_stock,profile_fields_present,267
ETRN,common_stock,profile_fields_present,165
ETWO,common_stock,profile_fields_present,398
EURN,common_stock,profile_fields_present,142
EUSC,etf,is_etf=True,414
EV,etf,is_etf=True,332
EVA,common_stock,profile_fields_present,191
EVAV,etf,is_etf=True,464
EVBG,common_stock,profile_fields_present,126
EVBN,common_stock,profile_fields_present,359
EVC,common_stock,profile_fields_present,632
EVCM,common_stock,profile_fields_present,620
EVE,spac_or_blank_check,name_contains:ACQUISITION CORP,261
EVER,common_stock,profile_fields_present,630
EVEX,common_stock,profile_fields_present,615
EVGO,common_stock,profile_fields_present,107
EVH,common_stock,profile_fields_present,610
EVI,common_stock,profile_fields_present,622
EVLV,common_stock,profile_fields_present,632
EVM,mutual_fund,raw_flag:isFund,474
EVMN,common_stock,profile_fields_present,147
EVOK,common_stock,profile_fields_present,508
EVRI,common_stock,profile_fields_present,446
EVTC,common_stock,profile_fields_present,614
EVTL,common_stock,profile_fields_present,611
EWTX,common_stock,profile_fields_present,642
EXAI,adr,raw_flag:isAdr,223
EXAS,common_stock,profile_fields_present,594
EXK,common_stock,profile_fields_present,642
EXLS,common_stock,profile_fields_present,652
EXOD,common_stock,profile_fields_present,634
EXOZ,common_stock,profile_fields_present,391
EXPI,common_stock,profile_fields_present,590
EXPO,common_stock,profile_fields_present,625
EXPR,common_stock,profile_fields_present,44
EXTO,adr,raw_flag:isAdr,276
EXTR,common_stock,profile_fields_present,627
EXYN,common_stock,profile_fields_present,17
EYE,common_stock,profile_fields_present,640
EYEN,common_stock,profile_fields_present,376
EYPT,common_stock,profile_fields_present,631
EZFL,common_stock,profile_fields_present,281
EZPW,common_stock,profile_fields_present,689
FA,common_stock,profile_fields_present,637
FAAS,common_stock,profile_fields_present,431
FAM,mutual_fund,raw_flag:isFund,184
FARO,common_stock,profile_fields_present,410
FATAV,common_stock,profile_fields_present,271
FATBB,common_stock,profile_fields_present,525
FATBP,preferred,symbol_suffix:fifth_char_P,525
FATBV,common_stock,profile_fields_present,271
FATH,common_stock,profile_fields_present,96
FATN,common_stock,profile_fields_present,292
FAZE,common_stock,profile_fields_present,45
FBGX,etf,is_etf=True,147
FBIN,common_stock,profile_fields_present,624
FBIO,common_stock,profile_fields_present,621
FBIZ,common_stock,profile_fields_present,638
FBK,common_stock,profile_fields_present,626
FBLA,common_stock,profile_fields_present,588
FBMS,common_stock,profile_fields_present,325
FBNC,common_stock,profile_fields_present,634
FBP,common_stock,profile_fields_present,647
FBRT,common_stock,profile_fields_present,610
FBRX,common_stock,profile_fields_present,621
FBYD,common_stock,profile_fields_present,616
FC,common_stock,profile_fields_present,612
FCAP,common_stock,profile_fields_present,633
FCBC,common_stock,profile_fields_present,626
FCCO,common_stock,profile_fields_present,648
FCEL,common_stock,profile_fields_present,619
FCF,common_stock,profile_fields_present,628
FCN,common_stock,profile_fields_present,614
FCO,mutual_fund,raw_flag:isFund,612
FCPT,common_stock,profile_fields_present,627
FDBC,common_stock,profile_fields_present,612
FDMT,common_stock,profile_fields_present,622
FDP,common_stock,profile_fields_present,636
FDSB,common_stock,profile_fields_present,506
FDWM,etf,is_etf=True,541
FEEM,etf,is_etf=True,77
FEI,mutual_fund,raw_flag:isFund,103
FEIM,common_stock,profile_fields_present,658
FELE,common_stock,profile_fields_present,620
FEN,mutual_fund,raw_flag:isFund,105
FENC,common_stock,profile_fields_present,627
FET,common_stock,profile_fields_present,670
FEXD,spac_or_blank_check,industry_description:SHELL_COMPANIES+BUSINESS_COMBINATION,184
FEXDR,right,symbol_suffix:fifth_char_R+inactive,158
FF,common_stock,profile_fields_present,612
FFBC,common_stock,profile_fields_present,627
FFIC,common_stock,profile_fields_present,615
FFIE,common_stock,profile_fields_present,297
FFIN,common_stock,profile_fields_present,620
FFNW,common_stock,profile_fields_present,345
FFWM,common_stock,profile_fields_present,503
FG,common_stock,profile_fields_present,615
FGB,mutual_fund,raw_flag:isFund,433
FGBI,common_stock,profile_fields_present,616
FGEN,common_stock,profile_fields_present,507
FGF,common_stock,profile_fields_present,40
FGFPP,preferred,symbol_suffix:fifth_char_P,40
FGH,common_stock,profile_fields_present,40
FGN,common_stock,profile_fields_present,619
FGNX,common_stock,profile_fields_present,611
FHB,common_stock,profile_fields_present,619
FHI,common_stock,profile_fields_present,667
FHLT,spac_or_blank_check,industry_description:SHELL_COMPANIES+BUSINESS_COMBINATION,104
FHTX,common_stock,profile_fields_present,618
FI,common_stock,profile_fields_present,545
FIBK,common_stock,profile_fields_present,626
FICV,spac_or_blank_check,industry_description:SHELL_COMPANIES+BUSINESS_COMBINATION,35
FIF,mutual_fund,raw_flag:isFund,101
FIGS,common_stock,profile_fields_present,643
FIHL,common_stock,profile_fields_present,622
FILL,etf,is_etf=True,468
FINE,etf,is_etf=True,427
FINW,common_stock,profile_fields_present,636
FIP,common_stock,profile_fields_present,641
FISI,common_stock,profile_fields_present,645
FISK,common_stock,profile_fields_present,615
FIVN,common_stock,profile_fields_present,610
FIZZ,common_stock,profile_fields_present,610
FJET,common_stock,profile_fields_present,116
FKWL,common_stock,profile_fields_present,635
FL,common_stock,profile_fields_present,422
FLDD,spac_or_blank_check,name_contains:ACQUISITION CORP,287
FLFV,spac_or_blank_check,name_contains:ACQUISITION CORPORATION,305
FLGC,common_stock,profile_fields_present,521
FLGT,common_stock,profile_fields_present,621
FLHK,etf,is_etf=True,380
FLIC,common_stock,profile_fields_present,357
FLL,common_stock,profile_fields_present,610
FLME,spac_or_blank_check,name_contains:ACQUISITION CORP,40
FLNC,common_stock,profile_fields_present,619
FLNG,common_stock,profile_fields_present,623
FLNT,common_stock,profile_fields_present,616
FLO,common_stock,profile_fields_present,610
FLOC,common_stock,profile_fields_present,357
FLWS,common_stock,profile_fields_present,610
FLXS,common_stock,profile_fields_present,643
FLYW,common_stock,profile_fields_present,612
FLYX,common_stock,profile_fields_present,614
FLYY,common_stock,profile_fields_present,86
FM,etf,is_etf=True,261
FMAO,common_stock,profile_fields_present,620
FMBH,common_stock,profile_fields_present,637
FMC,common_stock,profile_fields_present,610
FMNB,common_stock,profile_fields_present,613
FMTO,common_stock,profile_fields_present,368
FNA,common_stock,profile_fields_present,328
FNCB,common_stock,profile_fields_present,123
FND,common_stock,profile_fields_present,107
FNGA,etf,is_etf=True,344
FNGB,etf,is_etf=True,57
FNKO,common_stock,profile_fields_present,632
FNLC,common_stock,profile_fields_present,619
FNVT,spac_or_blank_check,name_contains:ACQUISITION CORP,614
FNWB,common_stock,profile_fields_present,612
FNWD,common_stock,profile_fields_present,635
FOA,common_stock,profile_fields_present,622
FOLD,common_stock,profile_fields_present,606
FONR,common_stock,profile_fields_present,638
FOR,common_stock,profile_fields_present,624
FORA,common_stock,profile_fields_present,597
FORD,common_stock,profile_fields_present,493
FORR,common_stock,profile_fields_present,610
FOSL,common_stock,profile_fields_present,632
FOSLL,exchange_traded_debt,name_contains:NOTES,489
FOUN,spac_or_blank_check,name_contains:SPAC,178
FOUR,common_stock,profile_fields_present,638
FOVL,etf,is_etf=True,450
FOXF,common_stock,profile_fields_present,610
FOXX,common_stock,profile_fields_present,676
FPAY,common_stock,profile_fields_present,505
FPH,common_stock,profile_fields_present,619
FPI,common_stock,profile_fields_present,615
FPL,mutual_fund,raw_flag:isFund,103
FRAF,common_stock,profile_fields_present,662
FRBA,common_stock,profile_fields_present,632
FRD,common_stock,profile_fields_present,634
FREE,common_stock,profile_fields_present,182
FRES,adr,raw_flag:isAdr,247
FREY,common_stock,profile_fields_present,314
FRG,common_stock,profile_fields_present,262
FRGAP,preferred,symbol_suffix:fifth_char_P,262
FRGE,common_stock,profile_fields_present,554
FRLN,common_stock,profile_fields_present,32
FRME,common_stock,profile_fields_present,619
FRMI,common_stock,profile_fields_present,171
FRMM,common_stock,profile_fields_present,202
FRPH,common_stock,profile_fields_present,611
FRPT,common_stock,profile_fields_present,655
FRSH,common_stock,profile_fields_present,610
FRST,common_stock,profile_fields_present,632
FSBC,common_stock,profile_fields_present,648
FSBD,etf,is_etf=True,487
FSBW,common_stock,profile_fields_present,622
FSCO,closed_end_fund,raw_description:CLOSED_END_SUBJECT_POSITION,647
FSD,mutual_fund,raw_flag:isFund,147
FSEA,common_stock,profile_fields_present,669
FSFG,common_stock,profile_fields_present,578
FSI,common_stock,profile_fields_present,646
FSLD,etf,is_etf=True,475
FSLY,common_stock,profile_fields_present,631
FSM,common_stock,profile_fields_present,664
FSR,common_stock,profile_fields_present,57
FSST,etf,is_etf=True,548
FSTR,common_stock,profile_fields_present,645
FSUN,common_stock,profile_fields_present,631
FTAIO,preferred,symbol_suffix:fifth_char_O+inactive,301
FTAIP,preferred,symbol_suffix:fifth_char_P,220
FTCI,common_stock,profile_fields_present,624
FTDR,common_stock,profile_fields_present,653
FTEL,common_stock,profile_fields_present,593
FTK,common_stock,profile_fields_present,640
FTLF,common_stock,profile_fields_present,642
FTRE,common_stock,profile_fields_present,623
FTW,spac_or_blank_check,industry_description:SHELL_COMPANIES+BUSINESS_COMBINATION,379
FUBO,common_stock,profile_fields_present,612
FUL,common_stock,profile_fields_present,619
FULC,common_stock,profile_fields_present,629
FULT,common_stock,profile_fields_present,627
FUN,common_stock,profile_fields_present,619
FUNC,common_stock,profile_fields_present,648
FUSB,common_stock,profile_fields_present,635
FUSN,common_stock,profile_fields_present,125
FVCB,common_stock,profile_fields_present,628
FVR,common_stock,profile_fields_present,625
FVRR,common_stock,profile_fields_present,616
FWBI,common_stock,profile_fields_present,94
FWDI,common_stock,profile_fields_present,631
FWRD,common_stock,profile_fields_present,610
FWRG,common_stock,profile_fields_present,626
FXNC,common_stock,profile_fields_present,632
FYBR,common_stock,profile_fields_present,550
FYLG,etf,is_etf=True,331
GABC,common_stock,profile_fields_present,631
GAIA,common_stock,profile_fields_present,646
GAINL,non_common_series,symbol_suffix:fifth_char_L+inactive,502
GALT,common_stock,profile_fields_present,645
GAM,closed_end_fund,manual_override:known_cef,713
GAMB,common_stock,profile_fields_present,623
GAMC,spac_or_blank_check,industry_description:SHELL_COMPANIES+BUSINESS_COMBINATION,169
GAN,common_stock,profile_fields_present,386
GAQ,spac_or_blank_check,name_pattern:ACQUISITION_SEQUENCE,224
GASS,common_stock,profile_fields_present,634
GAST,etf,is_etf=True,528
GATE,spac_or_blank_check,name_contains:ACQUISITION CORP,344
GATO,common_stock,profile_fields_present,298
GAU,common_stock,profile_fields_present,635
GB,common_stock,profile_fields_present,418
GBBK,spac_or_blank_check,name_contains:ACQUISITION CORP,335
GBBKR,spac_or_blank_check,name_contains:ACQUISITION CORP,325
GBFH,common_stock,profile_fields_present,663
GBIO,common_stock,profile_fields_present,529
GBLD,etf,is_etf=True,547
GBLI,common_stock,profile_fields_present,622
GBNH,common_stock,profile_fields_present,37
GBTG,common_stock,profile_fields_present,635
GBUY,etf,is_etf=True,442
GBX,common_stock,profile_fields_present,636
GCBC,common_stock,profile_fields_present,622
GCI,common_stock,profile_fields_present,495
GCMG,common_stock,profile_fields_present,654
GCO,common_stock,profile_fields_present,619
GCT,common_stock,profile_fields_present,654
GCTS,common_stock,profile_fields_present,615
GDEV,common_stock,profile_fields_present,615
GDFN,etf,is_etf=True,133
GDOT,common_stock,profile_fields_present,616
GDRX,common_stock,profile_fields_present,610
GDVD,etf,is_etf=True,193
GDYN,common_stock,profile_fields_present,636
GEAR,common_stock,profile_fields_present,24
GECCM,exchange_traded_debt,name_contains:NOTES,196
GECCZ,exchange_traded_debt,name_contains:NOTES,454
GEEX,spac_or_blank_check,name_contains:ACQUISITION CORP,262
GEF,common_stock,profile_fields_present,624
GEG,common_stock,profile_fields_present,632
GEL,common_stock,profile_fields_present,645
GEMI,common_stock,profile_fields_present,184
GENB,common_stock,profile_fields_present,69
GENC,common_stock,profile_fields_present,627
GENE,adr,raw_flag:isAdr,242
GENI,common_stock,profile_fields_present,635
GENK,common_stock,profile_fields_present,610
GENQ,spac_or_blank_check,industry_description:SHELL_COMPANIES+BUSINESS_COMBINATION,220
GEO,common_stock,profile_fields_present,638
GEOS,common_stock,profile_fields_present,638
GES,common_stock,profile_fields_present,525
GFF,common_stock,profile_fields_present,632
GFOF,etf,is_etf=True,246
GFR,common_stock,profile_fields_present,615
GGE,common_stock,profile_fields_present,75
GGR,common_stock,profile_fields_present,610
GHC,common_stock,profile_fields_present,654
GHI,common_stock,profile_fields_present,610
GHIX,spac_or_blank_check,industry_description:SHELL_COMPANIES+BUSINESS_COMBINATION,235
GHLD,common_stock,profile_fields_present,507
GHM,common_stock,profile_fields_present,688
GHRS,common_stock,profile_fields_present,622
GIA,common_stock,profile_fields_present,47
GIC,common_stock,profile_fields_present,630
GIFI,common_stock,profile_fields_present,568
GIG,spac_or_blank_check,industry_description:SHELL_COMPANIES+BLANK_CHECK_COMPANY,494
GIII,common_stock,profile_fields_present,615
GILT,common_stock,profile_fields_present,652
GIX,common_stock,profile_fields_present,55
GLAC,spac_or_blank_check,name_contains:ACQUISITION CORP,419
GLADZ,exchange_traded_debt,name_contains:NOTES,475
GLBAV,common_stock,profile_fields_present,1
GLBKV,common_stock,profile_fields_present,1
GLBS,common_stock,profile_fields_present,620
GLDD,common_stock,profile_fields_present,606
GLIBA,common_stock,profile_fields_present,233
GLLIR,spac_or_blank_check,industry_description:SHELL_COMPANIES+BUSINESS_COMBINATION,466
GLND,common_stock,profile_fields_present,53
GLOB,common_stock,profile_fields_present,611
GLOO,common_stock,profile_fields_present,610
GLP,common_stock,profile_fields_present,635
GLPG,adr,raw_flag:isAdr,602
GLRE,common_stock,profile_fields_present,652
GLSI,common_stock,profile_fields_present,626
GLST,spac_or_blank_check,industry_description:SHELL_COMPANIES+BUSINESS_COMBINATION,508
GLT,common_stock,profile_fields_present,212
GLTO,common_stock,profile_fields_present,555
GLUE,common_stock,profile_fields_present,638
GLYC,common_stock,profile_fields_present,376
GMBLZ,non_common_series,symbol_suffix:fifth_char_Z+inactive,203
GMFI,spac_or_blank_check,name_contains:ACQUISITION CORP,119
GMGI,common_stock,profile_fields_present,567
GMMF,etf,is_etf=True,277
GMRE,common_stock,profile_fields_present,537
GMRS,common_stock,profile_fields_present,18
GMS,common_stock,profile_fields_present,450
GNE,common_stock,profile_fields_present,632
GNFT,adr,raw_flag:isAdr,529
GNK,common_stock,profile_fields_present,659
GNL,common_stock,profile_fields_present,629
GNLX,common_stock,profile_fields_present,619
GNOG,common_stock,profile_fields_present,178
GNTY,common_stock,profile_fields_present,466
GNW,common_stock,profile_fields_present,644
GO,common_stock,profile_fields_present,610
GOAI,common_stock,profile_fields_present,90
GODN,spac_or_blank_check,name_contains:ACQUISITION CORPORATION,362
GOGL,common_stock,profile_fields_present,440
GOGO,common_stock,profile_fields_present,623
GOL,adr,raw_flag:isAdr,17
GOLD,common_stock,profile_fields_present,636
GOOD,common_stock,profile_fields_present,637
GOOS,common_stock,profile_fields_present,616
GORV,common_stock,profile_fields_present,480
GPAC,spac_or_blank_check,name_contains:ACQUISITION CORP,137
GPGI,common_stock,profile_fields_present,676
GPI,common_stock,profile_fields_present,643
GPJA,exchange_traded_debt,name_contains:NT,615
GPK,common_stock,profile_fields_present,622
GPOR,common_stock,profile_fields_present,651
GPP,common_stock,profile_fields_present,4
GPRE,common_stock,profile_fields_present,630
GPRK,common_stock,profile_fields_present,624
GPS,common_stock,profile_fields_present,171
GRAL,common_stock,profile_fields_present,521
GRBK,common_stock,profile_fields_present,635
GRC,common_stock,profile_fields_present,665
GRCE,common_stock,profile_fields_present,622
GRCL,adr,raw_flag:isAdr,41
GRDN,common_stock,profile_fields_present,639
GREI,etf,is_etf=True,282
GRFX,adr,raw_flag:isAdr,343
GRND,common_stock,profile_fields_present,661
GRNT,common_stock,profile_fields_present,610
GRO,common_stock,profile_fields_present,382
GROW,common_stock,profile_fields_present,619
GROY,common_stock,profile_fields_present,647
GRPN,common_stock,profile_fields_present,644
GRRR,common_stock,profile_fields_present,621
GRYP,common_stock,profile_fields_present,393
GSBC,common_stock,profile_fields_present,633
GSFP,etf,is_etf=True,400
GSHD,common_stock,profile_fields_present,633
GSIT,common_stock,profile_fields_present,620
GSL,common_stock,profile_fields_present,678
GSM,common_stock,profile_fields_present,616
GSRT,spac_or_blank_check,name_contains:ACQUISITION CORP,227
GT,common_stock,profile_fields_present,610
GTAC,spac_or_blank_check,name_contains:ACQUISITION CORP,210
GTE,common_stock,profile_fields_present,636
GTER,unit,name_ends:UNIT,5
GTH,adr,raw_flag:isAdr,74
GTHX,common_stock,profile_fields_present,195
GTI,common_stock,profile_fields_present,486
GTM,common_stock,profile_fields_present,610
GTN,common_stock,profile_fields_present,613
